Países;Niveles de educación;Sexo;Periodo;Total
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;9,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;9,3
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;9,7
Polonia;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;7,9
Polonia;Educación superior (nivel 5-8);Mujeres;2023;1,3
Polonia;Educación superior (nivel 5-8);Mujeres;2022;1,3
Polonia;Educación superior (nivel 5-8);Mujeres;2021;2
Polonia;Educación superior (nivel 5-8);Mujeres;2020;2,1
Polonia;Educación superior (nivel 5-8);Mujeres;2019;2,1
Polonia;Educación superior (nivel 5-8);Mujeres;2018;2
Polonia;Educación superior (nivel 5-8);Mujeres;2017;2,6
Polonia;Educación superior (nivel 5-8);Mujeres;2016;3,6
Polonia;Educación superior (nivel 5-8);Mujeres;2015;4,3
Polonia;Educación superior (nivel 5-8);Mujeres;2014;5,3
Polonia;Educación superior (nivel 5-8);Mujeres;2013;6,4
Polonia;Educación superior (nivel 5-8);Mujeres;2012;6,2
Polonia;Educación superior (nivel 5-8);Mujeres;2011;5,8
Polonia;Educación superior (nivel 5-8);Mujeres;2010;5,3
Polonia;Educación superior (nivel 5-8);Mujeres;2009;4,7
Polonia;Educación superior (nivel 5-8);Hombres;2023;1,3
Polonia;Educación superior (nivel 5-8);Hombres;2022;1,4
Polonia;Educación superior (nivel 5-8);Hombres;2021;1,6
Polonia;Educación superior (nivel 5-8);Hombres;2020;1,8
Polonia;Educación superior (nivel 5-8);Hombres;2019;1,8
Polonia;Educación superior (nivel 5-8);Hombres;2018;2,1
Polonia;Educación superior (nivel 5-8);Hombres;2017;2,2
Polonia;Educación superior (nivel 5-8);Hombres;2016;2,9
Polonia;Educación superior (nivel 5-8);Hombres;2015;3,5
Polonia;Educación superior (nivel 5-8);Hombres;2014;3,9
Polonia;Educación superior (nivel 5-8);Hombres;2013;4,8
Polonia;Educación superior (nivel 5-8);Hombres;2012;4,8
Polonia;Educación superior (nivel 5-8);Hombres;2011;4,4
Polonia;Educación superior (nivel 5-8);Hombres;2010;4,6
Polonia;Educación superior (nivel 5-8);Hombres;2009;4
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;8,7
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;8,3
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;7,8
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;7,1
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;7,8
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;8,4
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;11
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;11,9
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;13,5
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;15,2
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;16,7
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;16
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;14,5
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;13,2
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;11,2
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;6,4
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;5,9
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;6
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;6,1
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;6,1
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;6,6
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;8,9
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;12,3
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;13,6
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;15,4
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;18
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;16,8
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;13,3
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;10,8
Portugal;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;9,6
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;7,9
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;7,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;9,2
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;9,4
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;8,3
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;8,6
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;10,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;13,4
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;15,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;16,8
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;19,1
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;18,8
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;14,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;13,3
Portugal;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;11,2
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;7,1
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;6,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;7,2
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;7,5
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;6,2
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;7,9
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;9,3
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;11,1
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;12,4
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;13,7
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;15,6
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;16,4
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;12,3
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;9,4
Portugal;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;8
Portugal;Educación superior (nivel 5-8);Mujeres;2023;4,6
Portugal;Educación superior (nivel 5-8);Mujeres;2022;4,6
Portugal;Educación superior (nivel 5-8);Mujeres;2021;5
Portugal;Educación superior (nivel 5-8);Mujeres;2020;5,3
Portugal;Educación superior (nivel 5-8);Mujeres;2019;5,6
Portugal;Educación superior (nivel 5-8);Mujeres;2018;5,5
Portugal;Educación superior (nivel 5-8);Mujeres;2017;6,5
Portugal;Educación superior (nivel 5-8);Mujeres;2016;8,6
Portugal;Educación superior (nivel 5-8);Mujeres;2015;9,6
Portugal;Educación superior (nivel 5-8);Mujeres;2014;11,2
Portugal;Educación superior (nivel 5-8);Mujeres;2013;13,9
Portugal;Educación superior (nivel 5-8);Mujeres;2012;12
Portugal;Educación superior (nivel 5-8);Mujeres;2011;8,6
Portugal;Educación superior (nivel 5-8);Mujeres;2010;7,6
Portugal;Educación superior (nivel 5-8);Mujeres;2009;6,5
Portugal;Educación superior (nivel 5-8);Hombres;2023;4,6
Portugal;Educación superior (nivel 5-8);Hombres;2022;4,4
Portugal;Educación superior (nivel 5-8);Hombres;2021;5,9
Portugal;Educación superior (nivel 5-8);Hombres;2020;6,6
Portugal;Educación superior (nivel 5-8);Hombres;2019;4,9
Portugal;Educación superior (nivel 5-8);Hombres;2018;5,2
Portugal;Educación superior (nivel 5-8);Hombres;2017;6,5
Portugal;Educación superior (nivel 5-8);Hombres;2016;8
Portugal;Educación superior (nivel 5-8);Hombres;2015;8,7
Portugal;Educación superior (nivel 5-8);Hombres;2014;8,1
Portugal;Educación superior (nivel 5-8);Hombres;2013;10,7
Portugal;Educación superior (nivel 5-8);Hombres;2012;11,2
Portugal;Educación superior (nivel 5-8);Hombres;2011;9,5
Portugal;Educación superior (nivel 5-8);Hombres;2010;6,1
Portugal;Educación superior (nivel 5-8);Hombres;2009;6,4
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;14,4
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;14,1
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;12,9
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;7
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;4,7
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;3,7
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;4,8
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;6,1
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;6,1
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;4,3
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;4,3
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;4
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;4,5
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;3,9
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;4,8
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;14,9
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;14,4
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;14
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;8,9
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;7,3
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;7,3
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;8,1
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;8,8
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;9,6
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;8,6
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;8,9
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;9,2
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;9,7
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;7,6
Rumanía;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;9,9
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;5,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;5,3
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;5,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;5
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;3,8
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;4
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;4,6
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;5,4
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;6,4
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;7,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;7,5
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;7,3
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;7,9
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;7,7
Rumanía;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;6,8
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;4,7
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;5,2
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;5,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;5,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;4,1
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;4,6
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;5,5
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;6,8
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;7,8
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;7,2
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;7,9
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;7,4
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;7,9
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;8,2
Rumanía;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;7,6
Rumanía;Educación superior (nivel 5-8);Mujeres;2023;1,5
Rumanía;Educación superior (nivel 5-8);Mujeres;2022;1,3
Rumanía;Educación superior (nivel 5-8);Mujeres;2021;1,9
Rumanía;Educación superior (nivel 5-8);Mujeres;2020;2,4
Rumanía;Educación superior (nivel 5-8);Mujeres;2019;1,5
Rumanía;Educación superior (nivel 5-8);Mujeres;2018;2
Rumanía;Educación superior (nivel 5-8);Mujeres;2017;2,1
Rumanía;Educación superior (nivel 5-8);Mujeres;2016;3,2
Rumanía;Educación superior (nivel 5-8);Mujeres;2015;4,4
Rumanía;Educación superior (nivel 5-8);Mujeres;2014;5,9
Rumanía;Educación superior (nivel 5-8);Mujeres;2013;5,7
Rumanía;Educación superior (nivel 5-8);Mujeres;2012;5,4
Rumanía;Educación superior (nivel 5-8);Mujeres;2011;5,1
Rumanía;Educación superior (nivel 5-8);Mujeres;2010;4,9
Rumanía;Educación superior (nivel 5-8);Mujeres;2009;4,3
Rumanía;Educación superior (nivel 5-8);Hombres;2023;1,7
Rumanía;Educación superior (nivel 5-8);Hombres;2022;2,1
Rumanía;Educación superior (nivel 5-8);Hombres;2021;2,3
Rumanía;Educación superior (nivel 5-8);Hombres;2020;2
Rumanía;Educación superior (nivel 5-8);Hombres;2019;1,6
Rumanía;Educación superior (nivel 5-8);Hombres;2018;2,3
Rumanía;Educación superior (nivel 5-8);Hombres;2017;2,8
Rumanía;Educación superior (nivel 5-8);Hombres;2016;3,1
Rumanía;Educación superior (nivel 5-8);Hombres;2015;3,9
Rumanía;Educación superior (nivel 5-8);Hombres;2014;5,8
Rumanía;Educación superior (nivel 5-8);Hombres;2013;5,2
Rumanía;Educación superior (nivel 5-8);Hombres;2012;4,8
Rumanía;Educación superior (nivel 5-8);Hombres;2011;4,4
Rumanía;Educación superior (nivel 5-8);Hombres;2010;4,8
Rumanía;Educación superior (nivel 5-8);Hombres;2009;4,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;9
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;9,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;10,6
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;9,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;9,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;10
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;15
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;13,4
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;14,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;18,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;14,2
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;11,9
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;9,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;7,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;8,4
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;9,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;8,1
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;12,1
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;10,7
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;8,1
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;11,9
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;14,1
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;14,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;15,8
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;17,2
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;15,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;14,6
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;13,3
Eslovenia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;9,7
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;4,4
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;5,7
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;6,9
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;7,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;5,7
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;6,3
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;8,4
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;9,2
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;12,2
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;11,9
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;12,3
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;10,1
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;9,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2010;7,9
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Mujeres;2009;6,8
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2023;3,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2022;3,7
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2021;4,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2020;4,3
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2019;3,9
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2018;4,9
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2017;5,6
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2016;7,3
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2015;8,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2014;9,5
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2013;9,7
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2012;8,4
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2011;8,1
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2010;7,2
Eslovenia;Secundaria 2ª etapa (nivel 3-4);Hombres;2009;6
Eslovenia;Educación superior (nivel 5-8);Mujeres;2023;2,2
Eslovenia;Educación superior (nivel 5-8);Mujeres;2022;2,7
Eslovenia;Educación superior (nivel 5-8);Mujeres;2021;3,5
Eslovenia;Educación superior (nivel 5-8);Mujeres;2020;3,3
Eslovenia;Educación superior (nivel 5-8);Mujeres;2019;3,6
Eslovenia;Educación superior (nivel 5-8);Mujeres;2018;4,4
Eslovenia;Educación superior (nivel 5-8);Mujeres;2017;6
Eslovenia;Educación superior (nivel 5-8);Mujeres;2016;6,5
Eslovenia;Educación superior (nivel 5-8);Mujeres;2015;6,7
Eslovenia;Educación superior (nivel 5-8);Mujeres;2014;7,6
Eslovenia;Educación superior (nivel 5-8);Mujeres;2013;7
Eslovenia;Educación superior (nivel 5-8);Mujeres;2012;7,1
Eslovenia;Educación superior (nivel 5-8);Mujeres;2011;4,9
Eslovenia;Educación superior (nivel 5-8);Mujeres;2010;4,4
Eslovenia;Educación superior (nivel 5-8);Mujeres;2009;3,3
Eslovenia;Educación superior (nivel 5-8);Hombres;2023;2,1
Eslovenia;Educación superior (nivel 5-8);Hombres;2022;2,6
Eslovenia;Educación superior (nivel 5-8);Hombres;2021;3,1
Eslovenia;Educación superior (nivel 5-8);Hombres;2020;2,9
Eslovenia;Educación superior (nivel 5-8);Hombres;2019;2,2
Eslovenia;Educación superior (nivel 5-8);Hombres;2018;2,7
Eslovenia;Educación superior (nivel 5-8);Hombres;2017;4,1
Eslovenia;Educación superior (nivel 5-8);Hombres;2016;5,6
Eslovenia;Educación superior (nivel 5-8);Hombres;2015;4,6
Eslovenia;Educación superior (nivel 5-8);Hombres;2014;4,5
Eslovenia;Educación superior (nivel 5-8);Hombres;2013;5
Eslovenia;Educación superior (nivel 5-8);Hombres;2012;4,6
Eslovenia;Educación superior (nivel 5-8);Hombres;2011;4,9
Eslovenia;Educación superior (nivel 5-8);Hombres;2010;4,1
Eslovenia;Educación superior (nivel 5-8);Hombres;2009;3,1
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2023;42,4
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2022;43,5
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2021;41,8
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2020;32,1
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2019;29,3
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2018;29,1
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2017;27,5
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2016;32,1
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2015;35,5
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2014;36,8
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2013;39,2
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2012;40,8
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2011;38,3
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2010;43
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Mujeres;2009;40,8
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2023;34,2
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2022;37,2
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2021;41,4
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2020;29,3
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2019;32,1
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2018;30,4
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2017;31,8
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2016;31,2
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2015;39,6
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2014;44,9
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2013;45,5
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2012;48,2
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2011;46,5
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2010;45,3
República Eslovaca;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);Hombres;2009;42,2
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2023;5,7
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2022;6
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2021;6,8
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2020;7
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2019;5,5
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2018;6,6
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2017;8
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2016;10,6
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2015;12,9
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2014;13,4
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2013;14,4
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2012;14,5
República Eslovaca;Secundaria 2ª etapa (nivel 3-4);Mujeres;2011;13,7
