Sexo;Países;Niveles de educación;Grupos de edad;Periodo;Total
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2020;3,1
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2019;3,6
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2018;5
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2017;6,2
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2016;7,5
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2015;7,1
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2014;6,4
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2013;5,9
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2012;3,6
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2011;4,5
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2010;4
Hombres;Países Bajos;Educación superior (nivel 5-8);De 60 a 64 años;2009;3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2023;13,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2022;12,6
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2021;14,8
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2020;14,9
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2019;14,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2018;14,4
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2017;15,6
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2016;16
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2015;13,9
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2014;13,7
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2013;12,4
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2012;12
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2011;11,7
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2010;11,3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2009;14,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2023;13,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2022;12,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2021;17,8
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2020;15,8
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2019;13,4
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2018;15,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2017;17,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2016;16,2
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2015;13,7
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2014;13,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2013;12,6
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2012;12,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2011;10,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2010;12,9
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2009;13
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2023;11,3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2022;8,3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2021;10,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2020;8,9
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2019;9,3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2018;9,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2017;11,2
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2016;11,4
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2015;11
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2014;13,9
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2013;10,2
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2012;8,1
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2011;7,8
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2010;6,3
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2009;8,5
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2023;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2022;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2021;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2020;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2019;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2018;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2017;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2016;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2015;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2014;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2013;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2012;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2011;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2010;..
Hombres;Austria;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2009;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2023;8,9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2022;7,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2021;8,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2020;9,7
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2019;6,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2018;7
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2017;8,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2016;10,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2015;10,1
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2014;9,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2013;7,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2012;8,2
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2011;6,9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2010;8,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2009;9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2023;4,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2022;4,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2021;5,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2020;5
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2019;4,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2018;4,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2017;5,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2016;5,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2015;5,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2014;5,1
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;4,9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;4,1
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;3,7
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;4,2
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;4,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;4,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;3,5
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;5,5
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2020;4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2019;2,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2018;3,6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2017;4,7
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2016;4,8
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2015;5,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2014;4,5
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2013;3,9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2012;4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2011;3,4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2010;4
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2009;4,3
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2023;6
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2022;4,5
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2021;4,9
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2020;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2019;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2018;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2017;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2016;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2015;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2014;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2013;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2012;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2011;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2010;..
Hombres;Austria;Secundaria 2ª etapa (nivel 3-4);De 60 a 64 años;2009;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2023;6,4
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2022;8,2
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2021;7,6
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2020;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2019;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2018;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2017;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2016;8,2
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2015;8,2
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2014;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2013;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2012;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2011;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2010;..
Hombres;Austria;Educación superior (nivel 5-8);De 15 a 24 años;2009;..
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2023;3
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2022;2,8
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2021;3,8
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2020;3
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2019;2,6
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2018;2,7
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2017;3,1
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2016;3,6
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2015;3,9
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2014;3,9
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2013;2,7
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2012;2,2
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2011;2,5
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2010;2,2
Hombres;Austria;Educación superior (nivel 5-8);De 25 a 49 años;2009;2,2
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2023;2,2
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2022;3
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2021;3,8
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2020;2,4
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2019;2,1
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2018;3,6
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2017;2,8
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2016;3,7
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2015;3,9
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2014;3,5
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2013;3,3
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2012;..
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2011;..
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2010;..
Hombres;Austria;Educación superior (nivel 5-8);De 50 a 59 años;2009;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2023;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2022;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2021;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2020;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2019;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2018;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2017;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2016;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2015;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2014;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2013;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2012;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2011;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2010;..
Hombres;Austria;Educación superior (nivel 5-8);De 60 a 64 años;2009;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2023;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2022;13,1
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2021;15,2
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2020;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2019;9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2018;17,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2017;20,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2016;26,5
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2015;27,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2014;29
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2013;30,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2012;31,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2011;30,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2010;28,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 15 a 24 años;2009;21,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2023;5,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2022;8,2
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2021;9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2020;8,7
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2019;8,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2018;10,7
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2017;12,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2016;14,7
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2015;16
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2014;19,3
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2013;20,7
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2012;18,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2011;17,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2010;17,1
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 25 a 49 años;2009;14,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2023;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2022;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2021;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2020;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2019;7,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2018;7,3
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2017;9,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2016;10,7
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2015;13,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2014;15,3
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2013;15,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2012;16,4
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2011;14,2
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2010;14,5
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 50 a 59 años;2009;12,3
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2023;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2022;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2021;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2020;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2019;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2018;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2017;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2016;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2015;12,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2014;13,6
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2013;10,8
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2012;11,9
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2011;12,5
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2010;..
Hombres;Polonia;Preescolar, primaria y secundaria 1ª etapa (nivel 0-2);De 60 a 64 años;2009;..
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2023;11,9
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2022;9,9
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2021;11,4
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2020;10,5
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2019;9,8
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2018;10,8
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2017;13,9
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2016;16,5
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2015;19,6
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2014;22
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2013;24,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2012;23
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2011;22,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2010;21,4
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 15 a 24 años;2009;19,8
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2023;2,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2022;2,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2021;3,1
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2020;2,6
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2019;2,5
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2018;3,5
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2017;4,5
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2016;5,6
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2015;6,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2014;7,8
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2013;8,7
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2012;8,2
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2011;7,6
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2010;8,2
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 25 a 49 años;2009;6,4
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2023;2
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2022;2,3
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2021;3
Hombres;Polonia;Secundaria 2ª etapa (nivel 3-4);De 50 a 59 años;2020;2,4
