Países;Sexo/Brecha de género;Grupos de edad;Periodo;Total
Lituania;Mujeres;25 y más años;2015;7,5
Lituania;Mujeres;25 y más años;2014;8,5
Lituania;Mujeres;25 y más años;2013;9,7
Lituania;Mujeres;25 y más años;2012;10,8
Lituania;Mujeres;25 y más años;2011;11,7
Lituania;Mujeres;25 y más años;2010;13,2
Lituania;Mujeres;25 y más años;2009;9,5
Lituania;Hombres;Menos de 25 años;2023;17,2
Lituania;Hombres;Menos de 25 años;2022;13,4
Lituania;Hombres;Menos de 25 años;2021;14
Lituania;Hombres;Menos de 25 años;2020;21,5
Lituania;Hombres;Menos de 25 años;2019;14,1
Lituania;Hombres;Menos de 25 años;2018;12
Lituania;Hombres;Menos de 25 años;2017;14,6
Lituania;Hombres;Menos de 25 años;2016;15,9
Lituania;Hombres;Menos de 25 años;2015;16
Lituania;Hombres;Menos de 25 años;2014;19,6
Lituania;Hombres;Menos de 25 años;2013;23
Lituania;Hombres;Menos de 25 años;2012;29,7
Lituania;Hombres;Menos de 25 años;2011;34,9
Lituania;Hombres;Menos de 25 años;2010;39
Lituania;Hombres;Menos de 25 años;2009;35,1
Lituania;Hombres;25 y más años;2023;6,6
Lituania;Hombres;25 y más años;2022;6
Lituania;Hombres;25 y más años;2021;7,1
Lituania;Hombres;25 y más años;2020;8,3
Lituania;Hombres;25 y más años;2019;6,4
Lituania;Hombres;25 y más años;2018;6,5
Lituania;Hombres;25 y más años;2017;8
Lituania;Hombres;25 y más años;2016;8,4
Lituania;Hombres;25 y más años;2015;9,5
Lituania;Hombres;25 y más años;2014;11,4
Lituania;Hombres;25 y más años;2013;12
Lituania;Hombres;25 y más años;2012;13,7
Lituania;Hombres;25 y más años;2011;16,2
Lituania;Hombres;25 y más años;2010;19,3
Lituania;Hombres;25 y más años;2009;15
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-7
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2022;-3
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2021;0,7
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-4,2
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-4,8
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-1,9
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-2,9
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-3,3
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2015;0,6
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-0,9
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-2,6
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-7
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-5,5
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-7,4
Lituania;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-12,7
Lituania;Brecha de género (mujeres - hombres);25 y más años;2023;-0,4
Lituania;Brecha de género (mujeres - hombres);25 y más años;2022;-0,8
Lituania;Brecha de género (mujeres - hombres);25 y más años;2021;-1
Lituania;Brecha de género (mujeres - hombres);25 y más años;2020;-1,2
Lituania;Brecha de género (mujeres - hombres);25 y más años;2019;-1,2
Lituania;Brecha de género (mujeres - hombres);25 y más años;2018;-1,4
Lituania;Brecha de género (mujeres - hombres);25 y más años;2017;-2,7
Lituania;Brecha de género (mujeres - hombres);25 y más años;2016;-2,2
Lituania;Brecha de género (mujeres - hombres);25 y más años;2015;-2
Lituania;Brecha de género (mujeres - hombres);25 y más años;2014;-2,9
Lituania;Brecha de género (mujeres - hombres);25 y más años;2013;-2,3
Lituania;Brecha de género (mujeres - hombres);25 y más años;2012;-2,9
Lituania;Brecha de género (mujeres - hombres);25 y más años;2011;-4,5
Lituania;Brecha de género (mujeres - hombres);25 y más años;2010;-6,1
Lituania;Brecha de género (mujeres - hombres);25 y más años;2009;-5,5
Luxemburgo;Mujeres;Menos de 25 años;2023;22,7
Luxemburgo;Mujeres;Menos de 25 años;2022;18,5
Luxemburgo;Mujeres;Menos de 25 años;2021;16,1
Luxemburgo;Mujeres;Menos de 25 años;2020;21,3
Luxemburgo;Mujeres;Menos de 25 años;2019;16
Luxemburgo;Mujeres;Menos de 25 años;2018;11,9
Luxemburgo;Mujeres;Menos de 25 años;2017;13,2
Luxemburgo;Mujeres;Menos de 25 años;2016;18
Luxemburgo;Mujeres;Menos de 25 años;2015;15,7
Luxemburgo;Mujeres;Menos de 25 años;2014;18,1
Luxemburgo;Mujeres;Menos de 25 años;2013;10,9
Luxemburgo;Mujeres;Menos de 25 años;2012;18,6
Luxemburgo;Mujeres;Menos de 25 años;2011;20,8
Luxemburgo;Mujeres;Menos de 25 años;2010;10,2
Luxemburgo;Mujeres;Menos de 25 años;2009;17,8
Luxemburgo;Mujeres;25 y más años;2023;4,1
Luxemburgo;Mujeres;25 y más años;2022;3,6
Luxemburgo;Mujeres;25 y más años;2021;4,7
Luxemburgo;Mujeres;25 y más años;2020;5,8
Luxemburgo;Mujeres;25 y más años;2019;4,7
Luxemburgo;Mujeres;25 y más años;2018;5,4
Luxemburgo;Mujeres;25 y más años;2017;4,9
Luxemburgo;Mujeres;25 y más años;2016;5,6
Luxemburgo;Mujeres;25 y más años;2015;6,6
Luxemburgo;Mujeres;25 y más años;2014;5
Luxemburgo;Mujeres;25 y más años;2013;6,1
Luxemburgo;Mujeres;25 y más años;2012;5
Luxemburgo;Mujeres;25 y más años;2011;5,2
Luxemburgo;Mujeres;25 y más años;2010;4,7
Luxemburgo;Mujeres;25 y más años;2009;5,1
Luxemburgo;Hombres;Menos de 25 años;2023;15,6
Luxemburgo;Hombres;Menos de 25 años;2022;16,7
Luxemburgo;Hombres;Menos de 25 años;2021;17,7
Luxemburgo;Hombres;Menos de 25 años;2020;24,8
Luxemburgo;Hombres;Menos de 25 años;2019;17,8
Luxemburgo;Hombres;Menos de 25 años;2018;16,3
Luxemburgo;Hombres;Menos de 25 años;2017;17,2
Luxemburgo;Hombres;Menos de 25 años;2016;19,7
Luxemburgo;Hombres;Menos de 25 años;2015;18,9
Luxemburgo;Hombres;Menos de 25 años;2014;26,1
Luxemburgo;Hombres;Menos de 25 años;2013;18,7
Luxemburgo;Hombres;Menos de 25 años;2012;18,9
Luxemburgo;Hombres;Menos de 25 años;2011;13,3
Luxemburgo;Hombres;Menos de 25 años;2010;17,6
Luxemburgo;Hombres;Menos de 25 años;2009;16,7
Luxemburgo;Hombres;25 y más años;2023;4,1
Luxemburgo;Hombres;25 y más años;2022;3,6
Luxemburgo;Hombres;25 y más años;2021;3,9
Luxemburgo;Hombres;25 y más años;2020;5,2
Luxemburgo;Hombres;25 y más años;2019;4,6
Luxemburgo;Hombres;25 y más años;2018;4,4
Luxemburgo;Hombres;25 y más años;2017;4,6
Luxemburgo;Hombres;25 y más años;2016;5
Luxemburgo;Hombres;25 y más años;2015;5
Luxemburgo;Hombres;25 y más años;2014;4,6
Luxemburgo;Hombres;25 y más años;2013;4,5
Luxemburgo;Hombres;25 y más años;2012;3,6
Luxemburgo;Hombres;25 y más años;2011;3,2
Luxemburgo;Hombres;25 y más años;2010;2,9
Luxemburgo;Hombres;25 y más años;2009;3,3
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2023;7,1
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2022;1,8
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2021;-1,6
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-3,5
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-1,8
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-4,4
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-4
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-1,7
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-3,2
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-8
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-7,8
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-0,3
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2011;7,5
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-7,4
Luxemburgo;Brecha de género (mujeres - hombres);Menos de 25 años;2009;1,1
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2023;0
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2022;0
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2021;0,8
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2020;0,6
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2019;0,1
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2018;1
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2017;0,3
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2016;0,6
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2015;1,6
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2014;0,4
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2013;1,6
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2012;1,4
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2011;2
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2010;1,8
Luxemburgo;Brecha de género (mujeres - hombres);25 y más años;2009;1,8
Hungría;Mujeres;Menos de 25 años;2023;12
Hungría;Mujeres;Menos de 25 años;2022;9,5
Hungría;Mujeres;Menos de 25 años;2021;15,5
Hungría;Mujeres;Menos de 25 años;2020;13,3
Hungría;Mujeres;Menos de 25 años;2019;10,2
Hungría;Mujeres;Menos de 25 años;2018;9,9
Hungría;Mujeres;Menos de 25 años;2017;11,5
Hungría;Mujeres;Menos de 25 años;2016;12,4
Hungría;Mujeres;Menos de 25 años;2015;15,5
Hungría;Mujeres;Menos de 25 años;2014;20,2
Hungría;Mujeres;Menos de 25 años;2013;26,8
Hungría;Mujeres;Menos de 25 años;2012;26,3
Hungría;Mujeres;Menos de 25 años;2011;23,5
Hungría;Mujeres;Menos de 25 años;2010;23,5
Hungría;Mujeres;Menos de 25 años;2009;23,3
Hungría;Mujeres;25 y más años;2023;3,7
Hungría;Mujeres;25 y más años;2022;3,1
Hungría;Mujeres;25 y más años;2021;3,5
Hungría;Mujeres;25 y más años;2020;3,6
Hungría;Mujeres;25 y más años;2019;2,8
Hungría;Mujeres;25 y más años;2018;3,3
Hungría;Mujeres;25 y más años;2017;3,8
Hungría;Mujeres;25 y más años;2016;4,2
Hungría;Mujeres;25 y más años;2015;6
Hungría;Mujeres;25 y más años;2014;6,5
Hungría;Mujeres;25 y más años;2013;8,3
Hungría;Mujeres;25 y más años;2012;8,8
Hungría;Mujeres;25 y más años;2011;9,3
Hungría;Mujeres;25 y más años;2010;9
Hungría;Mujeres;25 y más años;2009;8
Hungría;Hombres;Menos de 25 años;2023;13,4
Hungría;Hombres;Menos de 25 años;2022;11,3
Hungría;Hombres;Menos de 25 años;2021;12
Hungría;Hombres;Menos de 25 años;2020;11,9
Hungría;Hombres;Menos de 25 años;2019;12
Hungría;Hombres;Menos de 25 años;2018;9,8
Hungría;Hombres;Menos de 25 años;2017;9,7
Hungría;Hombres;Menos de 25 años;2016;12,9
Hungría;Hombres;Menos de 25 años;2015;18,3
Hungría;Hombres;Menos de 25 años;2014;20
Hungría;Hombres;Menos de 25 años;2013;25,6
Hungría;Hombres;Menos de 25 años;2012;29,1
Hungría;Hombres;Menos de 25 años;2011;27
Hungría;Hombres;Menos de 25 años;2010;27,7
Hungría;Hombres;Menos de 25 años;2009;27,8
Hungría;Hombres;25 y más años;2023;3,4
Hungría;Hombres;25 y más años;2022;3,2
Hungría;Hombres;25 y más años;2021;3,3
Hungría;Hombres;25 y más años;2020;3,5
Hungría;Hombres;25 y más años;2019;2,7
Hungría;Hombres;25 y más años;2018;2,9
Hungría;Hombres;25 y más años;2017;3,3
Hungría;Hombres;25 y más años;2016;4,4
Hungría;Hombres;25 y más años;2015;5,6
Hungría;Hombres;25 y más años;2014;6,5
Hungría;Hombres;25 y más años;2013;8,9
Hungría;Hombres;25 y más años;2012;10
Hungría;Hombres;25 y más años;2011;9,8
Hungría;Hombres;25 y más años;2010;10,3
Hungría;Hombres;25 y más años;2009;8,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-1,4
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2022;-1,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2021;3,5
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2020;1,4
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-1,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2018;0,1
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2017;1,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-0,5
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-2,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2014;0,2
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2013;1,2
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-2,8
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-3,5
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-4,2
Hungría;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-4,5
Hungría;Brecha de género (mujeres - hombres);25 y más años;2023;0,3
Hungría;Brecha de género (mujeres - hombres);25 y más años;2022;-0,1
Hungría;Brecha de género (mujeres - hombres);25 y más años;2021;0,2
Hungría;Brecha de género (mujeres - hombres);25 y más años;2020;0,1
Hungría;Brecha de género (mujeres - hombres);25 y más años;2019;0,1
Hungría;Brecha de género (mujeres - hombres);25 y más años;2018;0,4
Hungría;Brecha de género (mujeres - hombres);25 y más años;2017;0,5
Hungría;Brecha de género (mujeres - hombres);25 y más años;2016;-0,2
Hungría;Brecha de género (mujeres - hombres);25 y más años;2015;0,4
Hungría;Brecha de género (mujeres - hombres);25 y más años;2014;0
Hungría;Brecha de género (mujeres - hombres);25 y más años;2013;-0,6
Hungría;Brecha de género (mujeres - hombres);25 y más años;2012;-1,2
Hungría;Brecha de género (mujeres - hombres);25 y más años;2011;-0,5
Hungría;Brecha de género (mujeres - hombres);25 y más años;2010;-1,3
Hungría;Brecha de género (mujeres - hombres);25 y más años;2009;-0,8
Malta;Mujeres;Menos de 25 años;2023;6,1
Malta;Mujeres;Menos de 25 años;2022;6
Malta;Mujeres;Menos de 25 años;2021;6
Malta;Mujeres;Menos de 25 años;2020;8,3
Malta;Mujeres;Menos de 25 años;2019;8,6
Malta;Mujeres;Menos de 25 años;2018;6,7
Malta;Mujeres;Menos de 25 años;2017;9,9
Malta;Mujeres;Menos de 25 años;2016;11,4
Malta;Mujeres;Menos de 25 años;2015;9,8
Malta;Mujeres;Menos de 25 años;2014;9,5
Malta;Mujeres;Menos de 25 años;2013;10,4
Malta;Mujeres;Menos de 25 años;2012;14,5
Malta;Mujeres;Menos de 25 años;2011;12,9
Malta;Mujeres;Menos de 25 años;2010;11,8
Malta;Mujeres;Menos de 25 años;2009;12,5
Malta;Mujeres;25 y más años;2023;2,6
Malta;Mujeres;25 y más años;2022;2,8
Malta;Mujeres;25 y más años;2021;3,3
Malta;Mujeres;25 y más años;2020;4,7
Malta;Mujeres;25 y más años;2019;4,1
Malta;Mujeres;25 y más años;2018;3,2
Malta;Mujeres;25 y más años;2017;3,3
Malta;Mujeres;25 y más años;2016;4,1
Malta;Mujeres;25 y más años;2015;4,5
Malta;Mujeres;25 y más años;2014;4,2
Malta;Mujeres;25 y más años;2013;5,2
Malta;Mujeres;25 y más años;2012;5,5
Malta;Mujeres;25 y más años;2011;5,6
Malta;Mujeres;25 y más años;2010;5,8
Malta;Mujeres;25 y más años;2009;6,2
Malta;Hombres;Menos de 25 años;2023;11,6
Malta;Hombres;Menos de 25 años;2022;11,6
Malta;Hombres;Menos de 25 años;2021;12,9
Malta;Hombres;Menos de 25 años;2020;14,1
Malta;Hombres;Menos de 25 años;2019;11,3
Malta;Hombres;Menos de 25 años;2018;11,7
Malta;Hombres;Menos de 25 años;2017;11,1
Malta;Hombres;Menos de 25 años;2016;10,2
Malta;Hombres;Menos de 25 años;2015;13,2
Malta;Hombres;Menos de 25 años;2014;13,7
Malta;Hombres;Menos de 25 años;2013;14,7
Malta;Hombres;Menos de 25 años;2012;13,3
Malta;Hombres;Menos de 25 años;2011;13,7
Malta;Hombres;Menos de 25 años;2010;14,4
Malta;Hombres;Menos de 25 años;2009;16,2
Malta;Hombres;25 y más años;2023;2,5
Malta;Hombres;25 y más años;2022;2,9
Malta;Hombres;25 y más años;2021;3
Malta;Hombres;25 y más años;2020;3,6
Malta;Hombres;25 y más años;2019;2,8
Malta;Hombres;25 y más años;2018;3,2
Malta;Hombres;25 y más años;2017;2,9
Malta;Hombres;25 y más años;2016;3,6
Malta;Hombres;25 y más años;2015;4,3
Malta;Hombres;25 y más años;2014;5,1
Malta;Hombres;25 y más años;2013;4,8
Malta;Hombres;25 y más años;2012;4,4
Malta;Hombres;25 y más años;2011;4,7
Malta;Hombres;25 y más años;2010;5,5
Malta;Hombres;25 y más años;2009;4,9
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-5,5
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2022;-5,6
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2021;-6,9
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-5,8
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-2,7
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-5
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-1,2
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2016;1,2
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-3,4
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-4,2
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-4,3
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2012;1,2
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-0,8
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-2,6
Malta;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-3,7
Malta;Brecha de género (mujeres - hombres);25 y más años;2023;0,1
Malta;Brecha de género (mujeres - hombres);25 y más años;2022;-0,1
Malta;Brecha de género (mujeres - hombres);25 y más años;2021;0,3
Malta;Brecha de género (mujeres - hombres);25 y más años;2020;1,1
Malta;Brecha de género (mujeres - hombres);25 y más años;2019;1,3
Malta;Brecha de género (mujeres - hombres);25 y más años;2018;0
Malta;Brecha de género (mujeres - hombres);25 y más años;2017;0,4
Malta;Brecha de género (mujeres - hombres);25 y más años;2016;0,5
Malta;Brecha de género (mujeres - hombres);25 y más años;2015;0,2
Malta;Brecha de género (mujeres - hombres);25 y más años;2014;-0,9
Malta;Brecha de género (mujeres - hombres);25 y más años;2013;0,4
Malta;Brecha de género (mujeres - hombres);25 y más años;2012;1,1
Malta;Brecha de género (mujeres - hombres);25 y más años;2011;0,9
Malta;Brecha de género (mujeres - hombres);25 y más años;2010;0,3
Malta;Brecha de género (mujeres - hombres);25 y más años;2009;1,3
Países Bajos;Mujeres;Menos de 25 años;2023;8,2
Países Bajos;Mujeres;Menos de 25 años;2022;8
Países Bajos;Mujeres;Menos de 25 años;2021;9
Países Bajos;Mujeres;Menos de 25 años;2020;9,7
Países Bajos;Mujeres;Menos de 25 años;2019;7,2
Países Bajos;Mujeres;Menos de 25 años;2018;7,6
Países Bajos;Mujeres;Menos de 25 años;2017;9,5
Países Bajos;Mujeres;Menos de 25 años;2016;10,8
Países Bajos;Mujeres;Menos de 25 años;2015;11,6
Países Bajos;Mujeres;Menos de 25 años;2014;13,2
Países Bajos;Mujeres;Menos de 25 años;2013;13
Países Bajos;Mujeres;Menos de 25 años;2012;12
Países Bajos;Mujeres;Menos de 25 años;2011;10,2
Países Bajos;Mujeres;Menos de 25 años;2010;10,7
Países Bajos;Mujeres;Menos de 25 años;2009;9,7
Países Bajos;Mujeres;25 y más años;2023;2,7
Países Bajos;Mujeres;25 y más años;2022;2,9
Países Bajos;Mujeres;25 y más años;2021;3,5
Países Bajos;Mujeres;25 y más años;2020;4
Países Bajos;Mujeres;25 y más años;2019;3,9
Países Bajos;Mujeres;25 y más años;2018;4,5
Países Bajos;Mujeres;25 y más años;2017;5,7
Países Bajos;Mujeres;25 y más años;2016;6,9
Países Bajos;Mujeres;25 y más años;2015;7,6
Países Bajos;Mujeres;25 y más años;2014;7,8
Países Bajos;Mujeres;25 y más años;2013;7,3
Países Bajos;Mujeres;25 y más años;2012;6,3
Países Bajos;Mujeres;25 y más años;2011;5,7
Países Bajos;Mujeres;25 y más años;2010;5,8
Países Bajos;Mujeres;25 y más años;2009;5,3
Países Bajos;Hombres;Menos de 25 años;2023;8,3
Países Bajos;Hombres;Menos de 25 años;2022;7,3
Países Bajos;Hombres;Menos de 25 años;2021;9,7
Países Bajos;Hombres;Menos de 25 años;2020;11,5
Países Bajos;Hombres;Menos de 25 años;2019;9,7
Países Bajos;Hombres;Menos de 25 años;2018;10,2
Países Bajos;Hombres;Menos de 25 años;2017;11,4
Países Bajos;Hombres;Menos de 25 años;2016;13,5
Países Bajos;Hombres;Menos de 25 años;2015;13,5
Países Bajos;Hombres;Menos de 25 años;2014;14,4
Países Bajos;Hombres;Menos de 25 años;2013;15,4
Países Bajos;Hombres;Menos de 25 años;2012;13,9
Países Bajos;Hombres;Menos de 25 años;2011;12,8
Países Bajos;Hombres;Menos de 25 años;2010;14,1
Países Bajos;Hombres;Menos de 25 años;2009;13,5
Países Bajos;Hombres;25 y más años;2023;2,3
Países Bajos;Hombres;25 y más años;2022;2,5
Países Bajos;Hombres;25 y más años;2021;2,9
Países Bajos;Hombres;25 y más años;2020;3,3
Países Bajos;Hombres;25 y más años;2019;3,3
Países Bajos;Hombres;25 y más años;2018;3,6
Países Bajos;Hombres;25 y más años;2017;4,3
Países Bajos;Hombres;25 y más años;2016;5,2
Países Bajos;Hombres;25 y más años;2015;6,3
Países Bajos;Hombres;25 y más años;2014;6,8
Países Bajos;Hombres;25 y más años;2013;6,7
Países Bajos;Hombres;25 y más años;2012;5
Países Bajos;Hombres;25 y más años;2011;4,2
Países Bajos;Hombres;25 y más años;2010;3,8
Países Bajos;Hombres;25 y más años;2009;3,1
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2023;-0,1
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2022;0,7
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2021;-0,7
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2020;-1,8
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2019;-2,5
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2018;-2,6
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2017;-1,9
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2016;-2,7
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2015;-1,9
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2014;-1,2
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2013;-2,4
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2012;-1,9
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2011;-2,6
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2010;-3,4
Países Bajos;Brecha de género (mujeres - hombres);Menos de 25 años;2009;-3,8
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2023;0,4
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2022;0,4
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2021;0,6
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2020;0,7
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2019;0,6
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2018;0,9
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2017;1,4
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2016;1,7
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2015;1,3
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2014;1
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2013;0,6
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2012;1,3
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2011;1,5
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2010;2
Países Bajos;Brecha de género (mujeres - hombres);25 y más años;2009;2,2
Austria;Mujeres;Menos de 25 años;2023;10,7
Austria;Mujeres;Menos de 25 años;2022;9,5
Austria;Mujeres;Menos de 25 años;2021;11,3
Austria;Mujeres;Menos de 25 años;2020;10,6
Austria;Mujeres;Menos de 25 años;2019;8,1
Austria;Mujeres;Menos de 25 años;2018;9,8
Austria;Mujeres;Menos de 25 años;2017;9,1
Austria;Mujeres;Menos de 25 años;2016;10,7
Austria;Mujeres;Menos de 25 años;2015;10,4
Austria;Mujeres;Menos de 25 años;2014;10,4
Austria;Mujeres;Menos de 25 años;2013;10,4
Austria;Mujeres;Menos de 25 años;2012;9,6
Austria;Mujeres;Menos de 25 años;2011;9,5
Austria;Mujeres;Menos de 25 años;2010;9,8
Austria;Mujeres;Menos de 25 años;2009;10,5
Austria;Mujeres;25 y más años;2023;4,1
Austria;Mujeres;25 y más años;2022;3,9
Austria;Mujeres;25 y más años;2021;5,5
Austria;Mujeres;25 y más años;2020;5,3
Austria;Mujeres;25 y más años;2019;4,1
Austria;Mujeres;25 y más años;2018;4,2
Austria;Mujeres;25 y más años;2017;4,8
Austria;Mujeres;25 y más años;2016;5,1
Austria;Mujeres;25 y más años;2015;4,9
Austria;Mujeres;25 y más años;2014;4,9
Austria;Mujeres;25 y más años;2013;4,8
Austria;Mujeres;25 y más años;2012;4,3
Austria;Mujeres;25 y más años;2011;4,1
Austria;Mujeres;25 y más años;2010;4,1
Austria;Mujeres;25 y más años;2009;4,5
Austria;Hombres;Menos de 25 años;2023;10,2
Austria;Hombres;Menos de 25 años;2022;9,5
Austria;Hombres;Menos de 25 años;2021;10,7
Austria;Hombres;Menos de 25 años;2020;12,5
Austria;Hombres;Menos de 25 años;2019;10
Austria;Hombres;Menos de 25 años;2018;10,3
Austria;Hombres;Menos de 25 años;2017;11,7
Austria;Hombres;Menos de 25 años;2016;13,1
Austria;Hombres;Menos de 25 años;2015;12
Austria;Hombres;Menos de 25 años;2014;11,5
Austria;Hombres;Menos de 25 años;2013;10,2
Austria;Hombres;Menos de 25 años;2012;10,3
Austria;Hombres;Menos de 25 años;2011;9,5
Austria;Hombres;Menos de 25 años;2010;10,4
Austria;Hombres;Menos de 25 años;2009;12,1
Austria;Hombres;25 y más años;2023;4,7
Austria;Hombres;25 y más años;2022;4,4
Austria;Hombres;25 y más años;2021;5,7
Austria;Hombres;25 y más años;2020;5,3
Austria;Hombres;25 y más años;2019;4,4
Austria;Hombres;25 y más años;2018;4,9
Austria;Hombres;25 y más años;2017;5,8
Austria;Hombres;25 y más años;2016;6,1
Austria;Hombres;25 y más años;2015;5,9
Austria;Hombres;25 y más años;2014;5,6
Austria;Hombres;25 y más años;2013;5,2
Austria;Hombres;25 y más años;2012;4,6
Austria;Hombres;25 y más años;2011;4,3
